Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Gia Lai,,,,,,,,,,,,,,,,,,"0,446","0,465","0,426","0,455",,"0,411",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Đắk Lắk,,,,,,,,,,,,,,,,,,"0,421","0,397","0,410","0,405",,"0,385",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Đắk Nông,,,,,,,,,,,,,,,,,,"0,441","0,382","0,388","0,414",,"0,411",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Lâm Đồng,,,,,,,,,,,,,,,,,,"0,417","0,353","0,354","0,378",,"0,356",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Đông Nam Bộ,,,,,,,,,,,,,,,,,,"0,375","0,375","0,291","0,322",,"0,346",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Bình Phước,,,,,,,,,,,,,,,,,,"0,384","0,318","0,357","0,321",,"0,349",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Tây Ninh,,,,,,,,,,,,,,,,,,"0,370","0,294","0,330","0,326",,"0,339",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Bình Dương,,,,,,,,,,,,,,,,,,"0,374","0,285","0,285","0,256",,"0,378",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Đồng Nai,,,,,,,,,,,,,,,,,,"0,368","0,331","0,261","0,334",,"0,347",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Bà Rịa - Vũng Tàu,,,,,,,,,,,,,,,,,,"0,439","0,399","0,387","0,388",,"0,370",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,TP. Hồ Chí Minh,,,,,,,,,,,,,,,,,,"0,340","0,257","0,254","0,300",,"0,309",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Đồng bằng sông Cửu Long,,,,,,,,,,,,,,,,,,"0,400","0,395","0,372","0,352",,"0,352",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Long An,,,,,,,,,,,,,,,,,,"0,380","0,318","0,331","0,321",,"0,309",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Tiền Giang,,,,,,,,,,,,,,,,,,"0,369","0,308","0,330","0,315",,"0,318",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Bến Tre,,,,,,,,,,,,,,,,,,"0,406","0,367","0,389","0,375",,"0,353",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Trà Vinh,,,,,,,,,,,,,,,,,,"0,413","0,352","0,417","0,432",,"0,451",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Vĩnh Long,,,,,,,,,,,,,,,,,,"0,379","0,352","0,365","0,352",,"0,364",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Đồng Tháp,,,,,,,,,,,,,,,,,,"0,401","0,292","0,249","0,281",,"0,298",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,An Giang,,,,,,,,,,,,,,,,,,"0,391","0,336","0,323","0,356",,"0,350",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Kiên Giang,,,,,,,,,,,,,,,,,,"0,403","0,392","0,422","0,410",,"0,377",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Cần Thơ,,,,,,,,,,,,,,,,,,"0,391","0,348","0,438","0,345",,"0,334",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Hậu Giang,,,,,,,,,,,,,,,,,,"0,389","0,377","0,359","0,340",,"0,344",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Sóc Trăng,,,,,,,,,,,,,,,,,,"0,426","0,327","0,343","0,280",,"0,308",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Bạc Liêu,,,,,,,,,,,,,,,,,,"0,339","0,331","0,279","0,234",,"0,337",
Hệ số bất bình đẳng trong phân phối thu nhập (hệ số GINI) phân theo địa phương chia theo Địa phương và Năm,Cà Mau,,,,,,,,,,,,,,,,,,"0,384","0,355","0,397","0,397",,"0,367",
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,CẢ NƯỚC,,,,,,,,,,,,,,,,,,,,,"68,54",,,"65,83"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Đồng bằng sông Hồng,,,,,,,,,,,,,,,,,,,,,"73,96",,,"55,83"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Hà Nội,,,,,,,,,,,,,,,,,,,,,"56,09",,,"53,09"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Vĩnh Phúc,,,,,,,,,,,,,,,,,,,,,"57,63",,,"54,08"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bắc Ninh,,,,,,,,,,,,,,,,,,,,,"54,22",,,"51,08"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Quảng Ninh,,,,,,,,,,,,,,,,,,,,,"56,92",,,"49,84"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Hải Dương,,,,,,,,,,,,,,,,,,,,,"54,71",,,"50,97"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Hải Phòng,,,,,,,,,,,,,,,,,,,,,"56,73",,,"48,52"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Hưng Yên,,,,,,,,,,,,,,,,,,,,,"66,34",,,"62,33"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Thái Bình,,,,,,,,,,,,,,,,,,,,,"76,99",,,"63,48"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Hà Nam,,,,,,,,,,,,,,,,,,,,,"64,60",,,"62,26"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Nam Định,,,,,,,,,,,,,,,,,,,,,"70,17",,,"68,52"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Ninh Bình,,,,,,,,,,,,,,,,,,,,,"69,26",,,"65,31"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Trung du và miền núi phía Bắc,,,,,,,,,,,,,,,,,,,,,"60,47",,,"71,41"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Hà Giang,,,,,,,,,,,,,,,,,,,,,"85,17",,,"78,68"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Cao Bằng,,,,,,,,,,,,,,,,,,,,,"68,47",,,"75,61"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bắc Kạn,,,,,,,,,,,,,,,,,,,,,"79,30",,,"74,90"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Tuyên Quang,,,,,,,,,,,,,,,,,,,,,"81,01",,,"78,16"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Lào Cai,,,,,,,,,,,,,,,,,,,,,"81,04",,,"79,94"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Yên Bái,,,,,,,,,,,,,,,,,,,,,"83,37",,,"82,18"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Thái Nguyên,,,,,,,,,,,,,,,,,,,,,"59,07",,,"53,33"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Lạng Sơn,,,,,,,,,,,,,,,,,,,,,"73,09",,,"68,63"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bắc Giang,,,,,,,,,,,,,,,,,,,,,"61,31",,,"56,77"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Phú Thọ,,,,,,,,,,,,,,,,,,,,,"67,35",,,"63,53"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Điện Biên,,,,,,,,,,,,,,,,,,,,,"85,40",,,"85,66"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Lai Châu,,,,,,,,,,,,,,,,,,,,,"79,06",,,"82,53"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Sơn La,,,,,,,,,,,,,,,,,,,,,"85,66",,,"83,66"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Hòa Bình,,,,,,,,,,,,,,,,,,,,,"78,92",,,"79,06"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bắc Trung Bộ và duyên hải miền Trung,,,,,,,,,,,,,,,,,,,,,"75,79",,,"73,15"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Thanh Hóa,,,,,,,,,,,,,,,,,,,,,"71,09",,,"67,90"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Nghệ An,,,,,,,,,,,,,,,,,,,,,"81,07",,,"77,50"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Hà Tĩnh,,,,,,,,,,,,,,,,,,,,,"78,50",,,"75,88"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Quảng Bình,,,,,,,,,,,,,,,,,,,,,"82,56",,,"77,18"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Quảng Trị,,,,,,,,,,,,,,,,,,,,,"77,40",,,"75,05"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Thừa Thiên - Huế,,,,,,,,,,,,,,,,,,,,,"68,96",,,"68,15"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Đà Nẵng,,,,,,,,,,,,,,,,,,,,,"50,81",,,"52,94"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Quảng Nam,,,,,,,,,,,,,,,,,,,,,"71,97",,,"67,61"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Quảng Ngãi,,,,,,,,,,,,,,,,,,,,,"77,07",,,"73,78"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bình Định,,,,,,,,,,,,,,,,,,,,,"83,54",,,"79,79"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Phú Yên,,,,,,,,,,,,,,,,,,,,,"80,48",,,"81,16"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Khánh Hòa,,,,,,,,,,,,,,,,,,,,,"74,31",,,"74,04"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Ninh Thuận,,,,,,,,,,,,,,,,,,,,,"86,32",,,"85,13"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bình Thuận,,,,,,,,,,,,,,,,,,,,,"82,57",,,"81,54"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Tây Nguyên,,,,,,,,,,,,,,,,,,,,,"86,56",,,"85,90"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Kon Tum,,,,,,,,,,,,,,,,,,,,,"81,73",,,"81,74"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Gia Lai,,,,,,,,,,,,,,,,,,,,,"88,78",,,"88,21"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Đắk Lắk,,,,,,,,,,,,,,,,,,,,,"86,82",,,"86,61"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Đắk Nông,,,,,,,,,,,,,,,,,,,,,"90,00",,,"88,77"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Lâm Đồng,,,,,,,,,,,,,,,,,,,,,"83,80",,,"82,52"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Đông Nam Bộ,,,,,,,,,,,,,,,,,,,,,"48,59",,,"46,75"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bình Phước,,,,,,,,,,,,,,,,,,,,,"73,35",,,"72,10"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Tây Ninh,,,,,,,,,,,,,,,,,,,,,"67,84",,,"64,27"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bình Dương,,,,,,,,,,,,,,,,,,,,,"34,49",,,"32,81"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Đồng Nai,,,,,,,,,,,,,,,,,,,,,"42,45",,,"40,30"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bà Rịa - Vũng Tàu,,,,,,,,,,,,,,,,,,,,,"64,68",,,"62,96"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,TP. Hồ Chí Minh,,,,,,,,,,,,,,,,,,,,,"48,03",,,"46,57"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Đồng bằng sông Cửu Long,,,,,,,,,,,,,,,,,,,,,"80,89",,,"78,93"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Long An,,,,,,,,,,,,,,,,,,,,,"61,84",,,"60,91"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Tiền Giang,,,,,,,,,,,,,,,,,,,,,"78,25",,,"74,72"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bến Tre,,,,,,,,,,,,,,,,,,,,,"85,56",,,"86,06"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Trà Vinh,,,,,,,,,,,,,,,,,,,,,"85,83",,,"82,56"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Vĩnh Long,,,,,,,,,,,,,,,,,,,,,"77,76",,,"77,31"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Đồng Tháp,,,,,,,,,,,,,,,,,,,,,"84,08",,,"79,73"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,An Giang,,,,,,,,,,,,,,,,,,,,,"85,91",,,"83,00"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Kiên Giang,,,,,,,,,,,,,,,,,,,,,"84,69",,,"82,17"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Cần Thơ,,,,,,,,,,,,,,,,,,,,,"73,61",,,"73,13"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Hậu Giang,,,,,,,,,,,,,,,,,,,,,"83,39",,,"80,94"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Sóc Trăng,,,,,,,,,,,,,,,,,,,,,"87,14",,,"85,22"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Bạc Liêu,,,,,,,,,,,,,,,,,,,,,"88,52",,,"87,43"
Tỷ lệ lao động có việc làm phi chính thức phân theo địa phương. Đơn vị tính,Cà Mau,,,,,,,,,,,,,,,,,,,,,"84,48",,,"83,96"
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,TỔNG SỐ,,,,,,,,,,369,,512.0,,660.0,,771.0,,932.0,988.0,1.139,1.152,,,1.352
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Đồng bằng sông Hồng,,,,,,,,,,468,,700.0,,1.007,,1.177,,1.374,1.396,1.938,1.919,,,1.986
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Hà Nội,,,,,,,,,,542,,804.0,,1.224,,1.39,,1.558,1.529,2.084,1.998,,,2.047
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Vĩnh Phúc,,,,,,,,,,419,,629.0,,794.0,,957.0,,1.096,1.186,2.009,1.865,,,1.876
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bắc Ninh,,,,,,,,,,534,,805.0,,1.255,,1.505,,1.802,1.768,2.424,1.925,,,2.111
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Quảng Ninh,,,,,,,,,,471,,689.0,,816.0,,1.088,,1.35,1.298,1.514,1.695,,,1.691
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Hải Dương,,,,,,,,,,441,,701.0,,992.0,,1.105,,1.172,1.302,2.059,1.695,,,1.842
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Hải Phòng,,,,,,,,,,510,,759.0,,1.319,,1.38,,1.415,1.449,2.404,2.265,,,2.299
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Hưng Yên,,,,,,,,,,420,,648.0,,799.0,,1.1,,1.408,1.456,1.712,1.622,,,1.943
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Thái Bình,,,,,,,,,,409,,614.0,,888.0,,995.0,,1.06,1.24,1.826,2.167,,,2.185
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Hà Nam,,,,,,,,,,418,,587.0,,740.0,,937.0,,1.131,1.197,1.338,1.565,,,1.877
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Nam Định,,,,,,,,,,459,,621.0,,1.059,,1.081,,1.049,1.142,1.67,2.416,,,1.812
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Ninh Bình,,,,,,,,,,373,,551.0,,724.0,,964.0,,1.222,1.135,1.568,1.593,,,1.774
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Trung du và miền núi phía Bắc,,,,,,,,,,282,,377.0,,468.0,,544.0,,622.0,626.0,665.0,691.0,,,810.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Hà Giang,,,,,,,,,,259,,349.0,,468.0,,549.0,,695.0,640.0,624.0,611.0,,,632.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Cao Bằng,,,,,,,,,,225,,304.0,,351.0,,474.0,,506.0,484.0,473.0,410.0,,,524.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bắc Kạn,,,,,,,,,,255,,358.0,,359.0,,414.0,,564.0,547.0,580.0,470.0,,,506.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Tuyên Quang,,,,,,,,,,293,,371.0,,506.0,,586.0,,645.0,694.0,786.0,811.0,,,892.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Lào Cai,,,,,,,,,,280,,346.0,,474.0,,569.0,,654.0,684.0,680.0,761.0,,,843.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Yên Bái,,,,,,,,,,279,,366.0,,438.0,,565.0,,673.0,731.0,646.0,803.0,,,913.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Thái Nguyên,,,,,,,,,,357,,499.0,,636.0,,890.0,,1.161,1.09,1.158,1.164,,,1.36
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Lạng Sơn,,,,,,,,,,305,,409.0,,480.0,,544.0,,584.0,668.0,735.0,733.0,,,837.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bắc Giang,,,,,,,,,,403,,502.0,,708.0,,881.0,,1.042,1.104,1.473,1.636,,,1.735
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Phú Thọ,,,,,,,,,,381,,488.0,,629.0,,747.0,,842.0,883.0,1.164,1.036,,,1.163
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Điện Biên,,,,,,,,,,215,,310.0,,444.0,,464.0,,529.0,515.0,517.0,558.0,,,667.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Lai Châu,,,,,,,,,,216,,273.0,,359.0,,462.0,,494.0,525.0,565.0,504.0,,,667.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Sơn La,,,,,,,,,,258,,351.0,,431.0,,447.0,,499.0,490.0,439.0,454.0,,,573.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Hòa Bình,,,,,,,,,,265,,378.0,,479.0,,574.0,,653.0,684.0,755.0,964.0,,,1.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bắc Trung Bộ và Duyên hải miền Trung,,,,,,,,,,317,,443.0,,561.0,,674.0,,825.0,900.0,1.03,1.058,,,1.259
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Thanh Hóa,,,,,,,,,,295,,416.0,,533.0,,713.0,,906.0,947.0,1.29,1.553,,,1.676
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Nghệ An,,,,,,,,,,260,,383.0,,428.0,,492.0,,609.0,682.0,968.0,905.0,,,1.075
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Hà Tĩnh,,,,,,,,,,278,,418.0,,554.0,,654.0,,823.0,860.0,851.0,947.0,,,1.142
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Quảng Bình,,,,,,,,,,308,,423.0,,517.0,,636.0,,727.0,767.0,707.0,997.0,,,1.068
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Quảng Trị,,,,,,,,,,320,,410.0,,493.0,,616.0,,704.0,720.0,668.0,720.0,,,851.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Thừa Thiên-Huế,,,,,,,,,,328,,586.0,,714.0,,837.0,,909.0,980.0,1.066,1.127,,,1.291
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Đà Nẵng,,,,,,,,,,667,,976.0,,1.274,,1.595,,1.871,1.91,2.045,2.272,,,2.364
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Quảng Nam,,,,,,,,,,326,,432.0,,562.0,,696.0,,818.0,916.0,1.077,1.185,,,1.271
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Quảng Ngãi,,,,,,,,,,321,,455.0,,513.0,,684.0,,867.0,928.0,904.0,974.0,,,1.124
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bình Định,,,,,,,,,,402,,549.0,,782.0,,865.0,,908.0,1.031,1.011,959.0,,,1.123
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Phú Yên,,,,,,,,,,342,,468.0,,664.0,,788.0,,888.0,980.0,919.0,992.0,,,1.053
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Khánh Hòa,,,,,,,,,,390,,597.0,,873.0,,921.0,,924.0,1.006,1.071,1.071,,,1.135
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Ninh Thuận,,,,,,,,,,270,,470.0,,677.0,,673.0,,671.0,642.0,919.0,926.0,,,972.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bình Thuận,,,,,,,,,,437,,639.0,,937.0,,1.071,,1.163,1.3,1.919,2.415,,,1.927
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Tây Nguyên,,,,,,,,,,305,,421.0,,510.0,,619.0,,730.0,720.0,782.0,806.0,,,912.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Kon Tum,,,,,,,,,,356,,419.0,,496.0,,633.0,,663.0,673.0,709.0,727.0,,,836.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Gia Lai,,,,,,,,,,287,,409.0,,434.0,,535.0,,677.0,691.0,647.0,602.0,,,744.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Đắk Lắk,,,,,,,,,,298,,436.0,,550.0,,639.0,,705.0,766.0,830.0,929.0,,,977.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Đắk Nông,,,,,,,,,,268,,364.0,,392.0,,606.0,,711.0,677.0,754.0,766.0,,,849.0
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Lâm Đồng,,,,,,,,,,350,,485.0,,711.0,,840.0,,942.0,938.0,1.203,1.042,,,1.287
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Đông Nam Bộ,,,,,,,,,,720,,1.054,,1.397,,1.608,,1.809,1.923,2.582,2.327,,,2.466
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bình Phước,,,,,,,,,,531,,703.0,,860.0,,1.034,,1.126,1.071,1.304,1.554,,,1.863
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Tây Ninh,,,,,,,,,,554,,811.0,,1.081,,1.282,,1.501,1.482,1.674,1.558,,,1.691
Thu nhập bình quân đầu người một tháng (Nghìn đồng) - Nhóm thu nhập thấp nhất,Bình Dương,,,,,,,,,,980,,1.138,,1.282,,1.671,,2.177,2.152,3.105,3.581,,,2.675
