Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nam,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nam Định,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Bình,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trung du và miền núi phía Bắc,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"10,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Giang,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"2,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cao Bằng,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Kạn,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tuyên Quang,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lào Cai,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"2,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Yên Bái,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Nguyên,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lạng Sơn,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"2,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Giang,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Thọ,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Điện Biên,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lai Châu,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sơn La,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hòa Bình,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Trung Bộ và Duyên hải miền Trung,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"12,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thanh Hóa,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"3,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nghệ An,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"4,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Tĩnh,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Bình,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Trị,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thừa Thiên-Huế,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đà Nẵng,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Nam,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ngãi,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Định,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Yên,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khánh Hòa,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Thuận,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"3,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Thuận,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Nguyên,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"4,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kon Tum,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Gia Lai,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"3,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Lắk,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Nông,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lâm Đồng,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đông Nam Bộ,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"46,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Phước,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"2,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Ninh,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Dương,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"32,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Nai,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bà Rịa - Vũng Tàu,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"2,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TP. Hồ Chí Minh,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"9,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Cửu Long,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"15,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Long An,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tiền Giang,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bến Tre,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trà Vinh,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Long,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"3,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Tháp,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"3,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",An Giang,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kiên Giang,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"2,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cần Thơ,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"3,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hậu Giang,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sóc Trăng,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bạc Liêu,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cà Mau,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khác,Số người bị thương (Người),,,,,,,,,,,,,,,,,,,,,,"13,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TỔNG SỐ,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"108,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Hồng,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"23,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nội,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"17,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Phúc,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Ninh,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ninh,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Dương,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hải Phòng,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hưng Yên,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"3,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Bình,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Nam,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"2,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nam Định,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Bình,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trung du và miền núi phía Bắc,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"16,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Giang,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cao Bằng,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Kạn,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tuyên Quang,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lào Cai,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"3,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Yên Bái,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"4,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thái Nguyên,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lạng Sơn,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"5,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Giang,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"2,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Thọ,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Điện Biên,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lai Châu,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Sơn La,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"2,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hòa Bình,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bắc Trung Bộ và Duyên hải miền Trung,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"10,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thanh Hóa,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Nghệ An,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Hà Tĩnh,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Bình,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Trị,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Thừa Thiên-Huế,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đà Nẵng,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Nam,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Quảng Ngãi,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Định,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Phú Yên,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Khánh Hòa,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Ninh Thuận,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Thuận,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Nguyên,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"5,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kon Tum,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Gia Lai,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"5,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Lắk,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đắk Nông,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Lâm Đồng,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đông Nam Bộ,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"43,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Phước,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"3,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tây Ninh,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bình Dương,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"22,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Nai,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bà Rịa - Vũng Tàu,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",TP. Hồ Chí Minh,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"18,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng bằng sông Cửu Long,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"16,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Long An,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"2,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Tiền Giang,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Bến Tre,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Trà Vinh,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Vĩnh Long,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Đồng Tháp,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"11,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",An Giang,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"0,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Kiên Giang,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"1,0",
"Một số chỉ tiêu về vụ cháy, nổ phân theo địa phương chia theo Địa phương, Năm và Chỉ tiêu",Cần Thơ,Thiệt hại do cháy nổ (Tỷ đồng),,,,,,,,,,,,,,,,,,,,,,"1,0",
